id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG000134,700,500,781,0.9,630,55.2,37.4,5.1,18.3,2.6,0.3,8.1,1.8,10015,17551,15448,576,48.6,3,1,2,36,0,2,3.3,35437,hipoteca,basico,ocupado
HOG000135,6621,4641,0,0.58,3840,8.0,12.0,8.8,4.2,22.9,12.2,4.4,52.5,76184,6800,0,329,12.5,1,1,1,55,3,7,18.6,432615,propiedad,medio,inactivo
HOG000136,3760,1897,863,1.02,3835,28.9,21.1,18.7,14.6,12.0,0.0,7.5,0.1,7864,27150,19293,831,73.5,5,1,1,20,4,2,20.7,154037,alquiler,medio,ocupado
HOG000137,2683,636,1877,0.76,2039,28.0,20.6,14.9,11.2,9.0,0.7,7.4,11.6,18765,19193,12369,821,17.0,3,1,0,20,2,2,11.5,113654,propiedad,medio,jubilado
HOG000138,4108,1907,0,1.03,4231,39.1,14.1,16.9,13.8,5.3,3.9,6.5,13.5,12702,7438,17515,482,67.8,5,3,2,20,2,0,15.8,97876,alquiler,basico,parado
HOG000139,6606,2892,0,0.56,3699,15.9,8.7,3.1,18.4,21.7,9.3,10.1,41.1,102412,22973,0,202,24.3,1,2,1,83,1,9,11.2,295144,propiedad,superior,ocupado
HOG000140,3076,2057,937,1.15,3537,30.0,31.2,8.6,15.7,5.9,5.4,11.1,23.2,15609,19178,5327,41,33.2,4,3,0,20,0,0,15.2,131472,alquiler,basico,inactivo
HOG000141,5321,2431,620,0.69,3671,23.1,30.9,20.0,10.0,11.0,3.4,10.2,6.7,31988,30511,12100,912,40.5,4,2,2,20,5,3,12.7,-10736,alquiler,basico,parado
HOG000142,2115,882,190,1.14,2411,33.2,24.3,19.3,4.0,8.3,2.4,9.1,4.7,21945,27815,3761,396,28.5,5,2,0,20,3,8,21.5,19911,hipoteca,medio,ocupado
HOG000143,5020,1941,65,1.09,5472,25.6,33.2,13.7,9.1,3.1,2.0,4.9,19.9,21315,19606,10628,910,39.8,2,3,0,20,3,5,25.7,-19412,alquiler,medio,ocupado
HOG000144,5062,2615,355,0.99,5011,28.0,20.8,15.0,11.9,4.7,4.4,3.5,0.0,0,17828,3949,523,57.8,5,2,2,20,0,2,0.0,237616,hipoteca,medio,ocupado
HOG000145,700,1640,3194,0.9,630,37.7,28.6,24.2,7.0,4.2,10.8,3.9,6.5,0,14680,8448,850,34.5,4,1,0,31,3,3,6.7,301475,alquiler,superior,jubilado
HOG000146,3441,726,3423,0.89,3062,41.5,19.6,15.0,12.1,16.0,5.9,11.0,3.0,0,8620,0,671,39.6,3,3,0,36,3,5,0.0,73745,hipoteca,medio,ocupado
HOG000147,2279,2462,86,0.8,1823,35.9,13.0,6.8,13.0,12.0,8.1,9.4,19.7,10356,18272,16729,851,57.0,6,2,0,20,2,5,17.4,334393,alquiler,medio,parado
HOG000148,3743,2815,2085,0.87,3256,31.4,28.6,21.2,9.5,12.1,2.9,11.1,13.4,20325,3786,14725,460,21.8,5,1,0,20,2,3,25.8,99928,alquiler,medio,ocupado
HOG000149,4759,3046,722,0.95,4521,38.0,25.3,18.5,20.6,8.4,3.4,8.7,0.4,311,14938,13008,1230,48.8,3,2,1,20,1,6,2.0,195767,propiedad,basico,ocupado
HOG000150,700,880,2445,0.97,679,47.7,38.2,10.1,20.7,2.1,3.3,1.7,0.0,0,6388,4229,569,36.7,2,2,1,53,4,4,4.7,160677,alquiler,medio,ocupado
HOG000151,6194,3629,0,0.4,2478,8.0,23.2,5.9,10.3,24.9,10.0,12.6,52.3,116096,0,489,0,16.0,2,1,1,68,3,10,22.3,586498,alquiler,medio,ocupado
HOG000152,4813,1916,3031,0.99,4765,42.4,26.3,11.2,16.4,9.5,9.2,10.4,12.3,4186,15465,5997,325,4.6,4,1,0,27,2,2,2.1,-30000,propiedad,superior,jubilado
HOG000153,2913,1528,2296,1.21,3525,31.8,16.7,18.2,13.3,13.4,4.6,7.5,0.0,5056,17891,12739,667,32.8,2,1,0,20,2,6,14.2,-25992,alquiler,basico,ocupado
HOG000154,2779,3702,539,0.98,2723,27.2,17.9,16.2,10.8,16.5,13.3,9.7,0.0,20598,25119,4035,621,41.9,4,1,1,20,2,7,5.7,93881,alquiler,basico,ocupado
HOG000155,910,1448,838,1.3,1183,45.0,26.5,3.0,5.7,0.8,5.5,5.3,0.0,0,23475,14789,1032,73.2,4,1,0,53,2,1,4.3,-30000,alquiler,medio,ocupado
HOG000156,4963,2036,2463,0.98,4864,37.5,30.3,19.7,12.8,9.8,10.2,8.5,8.4,15387,11528,5589,934,41.5,4,1,0,23,2,2,0.6,-30000,alquiler,superior,ocupado
HOG000157,3093,2601,2087,0.67,2072,37.5,19.0,16.6,10.4,9.5,9.3,8.8,1.2,0,14875,0,621,26.4,1,2,1,20,3,3,1.5,6972,hipoteca,basico,ocupado
HOG000158,3961,1667,1974,0.88,3486,43.5,26.1,19.8,19.3,16.6,0.0,8.1,19.8,12413,21408,10977,840,29.6,5,1,0,42,4,4,22.2,66982,hipoteca,basico,ocupado
HOG000159,2613,2018,2309,0.94,2456,47.6,14.7,7.1,14.0,13.3,7.2,7.1,0.2,2216,2570,9366,182,18.2,2,2,1,29,1,3,7.8,18527,alquiler,basico,ocupado
HOG000160,2705,2284,1953,1.06,2867,31.1,25.5,13.6,15.3,9.7,7.4,8.5,3.6,17219,0,9247,586,24.3,2,2,1,28,1,4,22.4,153978,propiedad,superior,ocupado
HOG000161,4946,2533,2631,0.75,3710,23.8,21.8,11.5,15.1,12.0,4.7,7.0,2.4,17638,27342,6682,1099,23.9,2,2,1,20,1,4,5.5,125966,alquiler,medio,ocupado
HOG000162,1600,500,1279,0.89,1424,52.9,30.0,12.0,15.7,8.2,6.2,9.3,2.4,16060,11587,609,769,76.3,3,0,0,41,0,1,18.5,129737,alquiler,medio,ocupado
HOG000163,4136,729,2145,1.08,4467,49.9,28.6,18.3,15.3,6.6,2.4,13.7,2.0,860,13248,3537,11,19.7,3,2,1,40,1,2,26.2,229326,hipoteca,basico,ocupado
HOG000164,2680,2061,2570,1.02,2734,25.5,22.6,15.8,6.4,10.6,3.4,10.7,10.6,32491,22427,9697,753,26.3,2,1,1,34,3,7,11.7,231273,hipoteca,basico,ocupado
HOG000165,8277,5161,0,0.52,4304,9.4,22.8,4.3,14.3,11.7,2.4,11.9,50.1,65841,0,7221,87,20.9,1,2,0,78,4,7,15.8,588623,propiedad,superior,ocupado
HOG000166,3126,1597,1966,1.09,3407,27.6,26.4,19.1,10.1,7.3,9.1,9.5,0.0,0,8536,13475,0,22.6,5,2,2,20,2,4,0.2,-30000,alquiler,basico,ocupado
HOG000167,1208,3143,2920,0.7,846,39.4,22.2,9.5,14.1,6.1,4.0,5.7,11.7,14503,20793,1625,544,11.9,1,3,0,38,0,5,16.1,71085,alquiler,medio,parado
HOG000168,700,500,1321,1.26,882,50.0,37.2,15.2,12.5,9.0,7.9,6.7,5.9,13827,12264,15902,700,46.6,3,1,0,43,0,2,6.1,81958,alquiler,basico,parado
HOG000169,4552,4357,290,0.83,3778,35.5,31.2,14.2,15.5,2.8,8.4,12.6,1.7,3920,23146,13335,1466,38.4,4,1,2,20,4,2,4.2,40113,propiedad,medio,ocupado
HOG000170,2825,1322,1547,0.92,2599,21.9,22.7,17.2,10.8,14.8,11.4,9.7,15.5,0,32094,9241,134,41.0,4,1,1,25,1,4,7.4,181656,propiedad,medio,ocupado
HOG000171,3049,500,578,1.2,3659,67.4,35.4,7.6,14.5,0.0,4.1,4.1,0.0,0,26115,6035,1059,32.3,2,1,0,46,0,0,22.5,44550,alquiler,medio,parado
HOG000172,700,500,865,1.17,819,51.4,30.3,10.9,17.0,5.1,5.2,8.1,0.0,168,36876,10591,720,35.7,4,2,0,57,1,2,4.0,47905,alquiler,superior,ocupado
HOG000173,700,558,210,1.16,812,54.1,34.7,3.0,15.6,6.5,6.0,4.9,0.0,0,20337,12902,1010,38.9,2,0,0,50,2,3,9.6,51619,propiedad,basico,ocupado
HOG000174,4021,3183,450,0.83,3337,44.6,25.8,10.9,9.7,10.2,8.2,11.4,12.8,24851,7029,5350,545,52.2,7,3,1,20,2,3,10.0,-23128,alquiler,medio,ocupado
HOG000175,7270,4311,0,0.43,3126,12.9,16.0,3.0,15.4,15.2,11.6,6.9,55.0,68200,7238,5553,360,5.2,1,3,2,67,4,8,4.6,462214,hipoteca,medio,ocupado
HOG000176,1971,1369,2491,0.99,1951,43.0,23.3,19.4,17.0,8.3,8.1,5.6,20.0,35860,10246,6518,0,34.9,2,1,0,28,3,2,11.8,75357,alquiler,basico,jubilado
HOG000177,7340,4592,0,0.33,2422,18.4,12.8,3.0,8.0,20.1,14.4,3.5,29.2,104074,0,1977,204,41.5,3,3,0,71,3,12,21.0,326139,propiedad,superior,ocupado
HOG000178,3073,1966,0,1.03,3165,26.5,24.2,17.6,9.2,4.4,3.5,9.3,2.1,0,17473,5167,714,49.0,4,1,3,20,1,0,3.3,162245,alquiler,basico,inactivo
HOG000179,2381,3037,377,1.13,2691,39.6,21.7,15.2,7.9,0.0,11.7,10.8,10.9,19285,23432,10796,314,67.0,6,1,1,24,3,2,16.3,41388,hipoteca,superior,inactivo
HOG000180,2640,1569,3306,0.82,2165,34.2,22.9,15.2,11.2,11.4,2.6,10.3,1.2,0,4393,11548,1243,34.9,3,2,1,25,1,4,2.7,-30000,hipoteca,medio,ocupado
HOG000181,5486,2246,721,0.87,4773,34.9,21.8,22.1,12.9,0.9,2.1,8.7,0.0,10805,18786,11079,843,21.8,2,2,2,20,2,3,0.0,48678,hipoteca,basico,inactivo
HOG000182,6754,3589,0,0.34,2296,8.0,8.0,3.0,11.2,17.8,17.2,8.6,55.0,97974,3942,1777,544,11.3,3,3,0,61,6,9,0.2,221797,hipoteca,superior,ocupado
HOG000183,3265,1732,2349,0.76,2481,41.5,34.2,10.9,8.3,7.4,4.1,4.8,6.5,10107,13329,5789,782,2.1,4,3,1,20,2,3,0.5,140921,hipoteca,superior,jubilado
HOG000184,6334,5965,0,0.37,2344,20.0,14.6,8.9,11.4,20.4,5.3,10.0,53.4,75358,8206,5421,0,0.0,3,4,2,73,4,5,32.7,414147,propiedad,medio,ocupado
HOG000185,5285,4439,0,0.47,2484,22.2,18.4,3.8,11.1,21.8,5.9,16.1,49.0,112041,31742,0,398,0.0,1,2,2,73,4,9,19.8,300163,hipoteca,superior,ocupado
HOG000186,5612,2244,0,0.8,4490,16.0,33.2,15.3,15.9,3.7,7.0,7.6,14.8,17426,25792,8433,891,43.9,3,2,2,20,3,2,11.0,77865,hipoteca,medio,ocupado
HOG000187,700,500,1683,1.17,819,46.5,28.5,5.8,15.6,0.5,4.8,4.8,4.3,0,13622,8157,968,66.0,2,2,0,45,1,3,8.3,-30000,alquiler,basico,ocupado
HOG000188,1869,500,362,0.89,1663,58.0,33.3,3.0,13.7,10.5,14.4,1.3,0.0,27719,14214,14108,532,36.3,5,1,0,49,1,0,0.0,-30000,alquiler,medio,ocupado
HOG000189,3600,2549,316,1.13,4068,21.9,9.3,14.5,13.1,9.9,5.3,4.6,20.2,21306,19982,7653,708,45.1,6,2,0,20,3,6,13.9,671,propiedad,medio,ocupado
HOG000190,4824,1431,2500,0.92,4438,36.4,19.0,20.5,9.1,6.7,0.0,11.1,0.0,2419,7096,918,682,32.2,3,2,1,29,3,0,8.7,107758,propiedad,basico,ocupado
HOG000191,9127,4009,0,0.3,2738,8.0,8.0,6.1,8.5,13.1,9.7,7.4,55.0,60383,26224,510,0,5.3,2,2,0,44,4,10,23.5,551553,propiedad,superior,ocupado
HOG000192,1049,1722,971,1.02,1070,58.2,39.9,4.5,13.9,8.0,9.9,9.2,0.0,1788,32834,9393,648,70.0,3,0,1,81,0,1,5.8,117903,alquiler,medio,jubilado
HOG000193,4640,2687,762,1.26,5846,38.3,25.5,11.9,8.2,7.6,5.6,7.8,2.0,28718,21610,9054,577,58.8,5,3,0,20,0,2,8.3,-30000,hipoteca,medio,inactivo
HOG000194,3147,1582,0,0.9,2832,34.1,12.5,17.8,11.7,11.6,9.3,4.1,7.4,0,32210,8604,456,37.7,3,2,0,20,3,5,20.4,45041,hipoteca,basico,jubilado
HOG000195,4834,3281,1533,0.98,4737,36.6,41.3,19.1,10.3,12.7,7.3,12.0,6.5,18821,20392,5471,472,16.9,3,0,0,45,0,5,28.2,51357,hipoteca,basico,ocupado
HOG000196,3593,2190,2052,0.66,2371,45.2,20.9,7.8,16.8,9.4,11.8,13.0,18.8,17921,13863,3449,682,25.4,2,2,2,20,1,5,13.2,-18449,propiedad,medio,ocupado
HOG000197,3417,2102,1490,1.03,3520,36.6,17.9,15.6,11.5,10.7,4.3,8.6,17.6,0,0,5002,946,34.4,2,1,1,20,1,3,40.3,89068,hipoteca,basico,ocupado
HOG000198,3754,1846,972,0.85,3191,12.7,20.3,17.3,12.6,7.5,6.7,11.4,10.3,9065,25136,7277,377,34.5,2,2,0,34,0,1,11.3,26064,alquiler,superior,inactivo
HOG000199,4787,3084,0,0.77,3686,32.6,14.3,14.5,12.1,10.2,7.8,5.9,0.0,0,27117,17222,982,64.3,3,2,3,20,5,6,37.3,253669,propiedad,superior,ocupado
HOG000200,3463,3531,62,0.85,2944,33.0,16.5,19.1,15.8,8.2,5.9,8.4,20.2,40154,37949,13401,707,37.9,5,2,0,28,3,5,12.3,164756,alquiler,medio,ocupado
HOG000201,4095,1499,2132,0.88,3604,32.0,13.5,13.6,9.8,11.0,7.2,6.0,7.5,41056,26627,6124,460,41.9,4,2,0,53,1,2,12.7,131564,hipoteca,basico,ocupado
HOG000202,2537,3029,0,0.71,1801,24.6,22.6,16.9,13.5,14.0,4.8,6.3,0.0,25951,17497,6057,847,72.4,7,2,0,20,4,4,5.1,109513,alquiler,medio,parado
HOG000203,8025,6155,0,0.39,3130,24.7,15.2,5.4,17.7,11.6,15.4,5.5,36.0,89381,10736,3340,0,0.0,1,2,1,76,7,9,19.1,456614,hipoteca,superior,ocupado
HOG000204,700,500,1081,1.21,847,52.2,27.4,11.4,9.3,1.9,9.2,6.5,8.2,0,8621,14577,824,53.4,3,1,0,36,2,0,4.3,2129,alquiler,medio,parado
HOG000205,3614,1034,1618,1.0,3614,21.1,12.6,19.5,8.3,11.2,8.8,12.2,0.0,26304,15392,1076,198,21.6,3,1,1,20,3,4,8.1,9974,propiedad,medio,ocupado
HOG000206,6288,3853,0,0.62,3899,8.9,15.3,3.0,15.1,27.5,17.9,9.9,48.9,89383,0,0,608,0.0,1,2,0,52,4,9,15.0,329638,propiedad,superior,ocupado
HOG000207,2250,1772,2174,0.91,2048,29.0,17.8,17.3,14.0,4.7,9.9,8.5,8.3,0,0,6381,229,22.8,1,3,1,42,2,2,0.0,-30000,propiedad,medio,ocupado
HOG000208,3798,958,2158,1.07,4064,41.0,24.0,11.5,14.6,2.3,0.0,1.1,5.1,18955,15091,9713,664,13.2,2,1,0,20,1,4,16.5,123747,hipoteca,basico,ocupado
HOG000209,4192,3125,1887,1.02,4276,39.4,29.6,8.8,18.7,7.2,6.3,8.1,5.5,155,23010,5767,403,5.3,5,1,2,41,1,3,6.9,101020,propiedad,basico,jubilado
HOG000210,1895,2934,887,1.06,2009,45.1,35.1,16.9,15.0,7.4,2.2,4.6,17.6,11780,19333,15910,963,57.1,5,2,1,20,1,7,8.4,-30000,propiedad,basico,ocupado
HOG000211,3469,2759,0,0.96,3330,20.5,22.0,10.8,12.6,11.6,5.0,7.0,0.0,11666,5655,16194,475,74.3,7,1,4,20,4,3,24.2,47377,alquiler,superior,jubilado
HOG000212,4238,2613,2726,0.82,3475,52.3,25.1,16.1,14.7,4.3,12.9,10.7,13.5,24600,6539,3733,479,33.0,5,2,0,20,4,5,0.9,41523,hipoteca,superior,ocupado
HOG000213,6773,910,487,1.22,8263,20.6,28.7,13.5,16.0,5.9,8.8,16.4,11.9,19287,36055,7971,1009,41.8,3,1,1,20,4,4,15.0,81454,propiedad,basico,ocupado
HOG000214,3473,2750,763,0.85,2952,19.5,16.9,8.6,11.0,13.4,11.2,7.9,0.0,17375,14815,3001,660,26.1,2,2,0,24,1,3,7.3,149566,hipoteca,superior,ocupado
HOG000215,3977,2513,3428,0.8,3182,29.3,13.6,3.0,9.4,6.9,4.4,7.4,4.6,2489,23984,7103,745,25.3,1,2,0,35,2,1,17.6,53286,alquiler,basico,ocupado
HOG000216,1623,1036,855,1.26,2045,55.4,37.5,10.2,14.9,2.2,5.3,0.6,0.0,0,15585,4693,136,45.7,1,1,0,61,0,0,0.0,-30000,alquiler,basico,parado
HOG000217,3193,2286,2179,0.88,2810,37.6,28.4,17.8,13.6,8.2,5.0,17.4,16.1,9665,0,5874,463,39.7,3,1,0,27,0,6,8.3,32733,propiedad,superior,jubilado
HOG000218,1398,823,1853,0.84,1174,59.6,32.0,5.5,16.2,3.1,4.0,6.8,0.0,10994,17183,2350,486,42.9,5,1,0,39,0,3,0.0,60540,alquiler,basico,jubilado
HOG000219,2220,500,954,1.12,2486,65.0,35.2,5.0,8.3,0.0,3.2,7.0,0.0,3914,9881,13037,666,70.1,1,2,0,55,0,2,15.7,40449,alquiler,basico,ocupado
HOG000220,4738,2964,464,0.84,3980,36.7,25.4,18.3,13.9,4.7,1.7,7.5,7.6,0,20563,13577,868,67.5,2,1,0,20,0,4,0.0,119994,hipoteca,basico,ocupado
HOG000221,8771,3485,0,0.39,3421,16.7,8.0,3.0,8.8,19.2,1.8,12.2,55.0,100244,10099,3859,671,0.0,1,3,2,76,3,7,16.0,329534,propiedad,superior,jubilado
HOG000222,3225,1747,1322,0.99,3193,40.5,24.0,14.1,14.3,1.7,4.5,7.2,4.5,17872,22253,16357,351,11.1,4,2,2,33,1,6,14.0,189962,alquiler,superior,ocupado
HOG000223,700,1392,1315,1.15,805,70.0,32.2,9.1,21.1,4.1,7.1,5.8,9.6,7909,14633,14518,1022,36.4,2,0,0,20,1,0,0.0,-17943,alquiler,basico,jubilado
HOG000224,7182,4335,0,0.48,3447,11.6,14.8,5.8,18.4,15.2,11.6,10.9,44.0,91443,17061,4616,291,0.0,1,3,2,90,7,6,17.3,411937,propiedad,medio,ocupado
HOG000225,1905,1091,1346,0.95,1810,40.2,34.2,9.3,13.9,7.2,10.9,0.6,6.1,0,35507,11014,749,37.4,2,0,0,47,0,1,11.1,68866,alquiler,basico,parado
HOG000226,6790,3529,0,0.47,3191,16.6,8.0,3.9,16.5,16.8,8.1,14.5,40.1,91196,16614,6118,0,4.0,3,2,0,46,2,7,13.3,355616,alquiler,superior,ocupado
HOG000227,700,500,2351,1.17,819,64.3,28.1,7.9,11.5,6.3,6.6,6.3,2.1,0,25091,14756,769,19.7,4,1,0,65,1,1,18.0,49432,hipoteca,basico,parado
HOG000228,1660,1320,1967,1.07,1776,17.8,29.0,15.9,9.4,6.2,4.9,11.6,0.0,42477,25378,9751,846,11.2,1,0,1,20,0,2,22.6,47159,hipoteca,superior,ocupado
HOG000229,3349,1757,2835,0.91,3048,23.4,25.8,18.7,12.9,12.7,3.1,8.3,8.1,8195,12956,7199,492,14.4,2,1,1,29,4,5,3.8,4549,alquiler,superior,ocupado
HOG000230,1125,2300,2452,0.89,1001,24.5,23.1,17.5,16.7,4.0,0.0,4.8,0.0,0,15224,3414,819,41.3,4,0,0,29,2,1,9.2,222431,alquiler,medio,ocupado
HOG000231,7454,2883,0,0.55,4100,26.2,14.6,3.4,14.1,15.2,13.7,13.5,32.2,84528,16530,1754,596,20.7,2,2,1,74,2,4,5.6,259283,hipoteca,superior,ocupado
HOG000232,3763,500,0,0.93,3500,38.3,29.5,15.6,12.9,6.2,1.9,2.0,0.0,3178,12495,12472,232,67.6,5,2,1,38,2,2,9.3,163386,hipoteca,basico,ocupado
HOG000233,3548,2456,106,0.73,2590,19.2,29.0,22.3,19.9,8.5,2.5,8.8,1.3,11828,38057,7752,903,28.2,3,2,0,20,1,3,21.1,87929,propiedad,medio,parado
HOG000234,966,500,815,1.01,976,60.4,36.1,3.0,13.2,2.3,6.1,5.6,0.0,0,3375,8705,754,30.3,1,0,0,51,0,2,3.2,63794,alquiler,medio,inactivo
HOG000235,2359,1394,1734,0.91,2147,30.5,10.5,11.7,10.3,0.7,1.2,9.0,7.1,2966,12475,2076,580,24.3,3,1,2,39,2,4,26.8,52967,alquiler,basico,ocupado
HOG000236,1037,500,475,1.28,1327,54.8,31.5,4.7,13.0,8.2,0.0,6.6,0.0,13216,18516,13559,738,36.8,2,2,0,64,0,4,2.5,70091,alquiler,medio,ocupado
HOG000237,8496,4135,0,0.43,3653,8.0,11.1,3.0,13.1,13.9,9.8,12.0,39.1,88753,0,0,66,9.8,2,3,0,76,4,8,9.5,521015,hipoteca,superior,ocupado
HOG000238,2897,1209,551,0.9,2607,54.8,41.9,9.4,18.9,0.0,4.8,4.4,3.4,0,4524,5560,561,62.5,1,1,0,44,1,2,1.2,199572,alquiler,medio,parado
HOG000239,700,500,0,1.16,812,32.2,28.5,3.0,8.8,2.4,8.2,3.1,0.0,0,18587,13979,631,39.9,4,0,0,44,0,0,12.5,69829,propiedad,medio,ocupado
HOG000240,700,1826,2730,0.8,560,18.8,18.6,17.2,14.5,17.2,3.4,10.1,2.1,0,16931,12606,954,41.8,2,1,1,21,2,3,5.9,-30000,propiedad,basico,jubilado
HOG000241,2210,634,850,1.19,2630,70.0,40.8,7.5,15.0,1.7,5.2,2.5,0.0,9762,15506,15925,1102,51.3,2,0,0,39,0,0,8.6,-1493,alquiler,medio,jubilado
HOG000242,2305,3226,3055,1.1,2536,48.2,25.0,20.3,7.9,12.4,4.9,10.8,7.0,0,13043,0,882,18.5,3,2,1,20,5,7,6.6,188349,alquiler,medio,ocupado
HOG000243,3609,1315,2256,0.93,3356,36.5,29.7,22.1,7.3,3.3,11.6,5.9,1.9,0,21841,7832,0,41.0,4,1,0,20,1,7,22.6,-30000,propiedad,basico,ocupado
HOG000244,4350,2039,2009,0.84,3654,45.8,25.3,14.9,9.5,10.8,5.7,7.4,0.0,0,1567,5505,403,22.0,5,1,1,20,2,1,9.2,173808,propiedad,basico,ocupado
HOG000245,1551,500,163,0.98,1520,59.7,31.0,3.0,11.3,6.6,0.0,7.6,0.0,9764,2207,12072,732,33.1,3,1,0,25,1,2,13.8,54514,alquiler,medio,jubilado
HOG000246,7686,3938,0,0.3,2306,8.0,18.7,3.0,10.8,20.3,14.8,8.3,41.5,80090,0,6371,432,11.3,3,2,1,78,5,9,22.5,364250,propiedad,medio,ocupado
HOG000247,5744,4010,0,0.63,3619,29.9,13.8,5.8,9.3,21.3,4.0,8.7,41.3,79222,21002,8609,223,0.0,2,2,2,52,4,6,20.1,397511,hipoteca,superior,ocupado
HOG000248,4634,5000,0,0.71,3290,16.0,14.2,3.0,13.1,11.6,3.8,11.5,33.6,91665,11990,308,124,18.5,3,3,0,66,3,10,13.9,268528,propiedad,superior,ocupado
HOG000249,4539,3279,0,1.12,5084,53.1,24.5,21.1,16.6,13.7,3.6,4.9,12.0,49838,31010,16026,960,57.0,8,3,0,20,3,5,14.7,23658,propiedad,basico,ocupado
HOG000250,3748,1740,0,1.07,4010,35.2,32.2,17.5,10.4,11.1,7.6,11.6,15.2,0,30616,596,650,35.6,5,2,3,20,2,0,0.0,167010,propiedad,medio,jubilado
HOG000251,4626,1749,2534,0.93,4302,21.6,14.3,17.8,8.4,7.8,6.0,8.9,9.5,32932,31612,4212,460,37.5,3,2,0,36,2,0,0.0,81604,propiedad,superior,jubilado
HOG000252,6178,3907,0,0.67,4139,11.6,16.8,3.0,5.5,18.2,14.4,14.4,25.5,80117,20135,0,50,0.0,2,3,1,76,4,6,22.8,356473,propiedad,superior,parado
HOG000253,700,658,1866,1.0,700,61.2,39.7,8.3,16.9,0.5,6.3,1.1,0.0,0,36184,8266,369,30.1,3,1,1,44,0,4,0.0,-30000,alquiler,basico,inactivo
HOG000254,700,1366,2046,1.12,784,55.0,40.1,13.0,16.4,2.4,5.1,6.5,0.0,0,24358,17859,898,42.1,1,1,0,47,2,0,0.0,-10205,hipoteca,basico,parado
HOG000255,5907,4853,0,0.7,4135,18.7,9.9,5.4,16.3,17.0,5.3,16.0,44.5,73828,16980,2193,0,8.8,2,1,2,83,2,8,19.5,253067,propiedad,superior,ocupado
HOG000256,6771,4905,0,0.3,2031,8.6,9.9,5.7,18.6,21.9,8.3,13.2,49.2,69464,16568,2079,282,12.9,1,2,1,57,6,9,24.5,600000,hipoteca,medio,ocupado
HOG000257,3965,2550,638,1.0,3965,47.0,26.3,18.4,18.6,6.6,0.0,8.4,0.0,48947,26196,12569,816,50.0,2,2,0,20,4,6,2.4,31600,propiedad,basico,ocupado
HOG000258,1946,2701,2536,1.15,2238,15.6,23.6,12.0,11.1,6.9,8.4,6.6,0.0,21828,20576,0,1355,30.9,5,2,1,41,0,2,7.9,46369,hipoteca,medio,ocupado
HOG000259,7407,4369,0,0.4,2963,10.9,10.4,6.0,8.9,18.9,4.0,9.2,33.8,112104,0,3652,17,7.7,2,4,1,67,1,7,17.3,344654,propiedad,medio,ocupado
HOG000260,4175,1863,0,0.95,3966,40.4,32.7,15.7,10.9,15.0,0.3,3.6,7.7,10109,16025,14421,996,35.8,6,2,0,32,3,6,11.8,173250,hipoteca,basico,inactivo
HOG000261,2340,500,246,1.0,2340,53.2,22.1,11.4,20.2,1.7,9.8,1.6,0.0,0,40404,14455,1161,42.7,5,0,2,35,3,3,16.5,74046,hipoteca,basico,ocupado
HOG000262,3624,500,2693,1.04,3769,35.7,17.2,12.8,6.6,4.5,8.9,9.7,2.3,5947,27477,6260,314,22.9,3,1,0,20,0,5,0.0,42434,propiedad,superior,ocupado
HOG000263,3350,3380,527,1.02,3417,15.1,21.4,14.4,12.7,2.4,3.3,10.5,4.7,4814,15116,2835,650,57.2,3,2,1,20,2,9,12.8,183615,hipoteca,superior,ocupado
HOG000264,3799,1879,68,0.9,3419,34.0,32.4,17.4,18.6,18.3,8.0,4.7,5.4,24145,39396,14998,379,66.7,6,2,1,26,0,7,17.1,-15087,alquiler,medio,ocupado
HOG000265,2740,2587,864,1.06,2904,35.9,26.2,12.0,11.9,4.0,8.8,4.1,2.0,16481,22822,5426,438,78.1,5,1,0,20,3,5,20.0,144153,alquiler,medio,ocupado
HOG000266,3004,1807,2263,1.03,3094,19.7,16.3,18.0,13.0,11.9,3.1,5.5,12.4,0,18485,4132,665,32.7,3,1,0,46,2,3,3.8,154050,propiedad,basico,jubilado
HOG000267,5218,1939,0,1.05,5479,26.3,14.4,15.4,14.7,6.8,0.6,3.7,1.5,27705,35615,2070,522,65.9,4,2,2,26,0,5,14.5,-30000,propiedad,basico,ocupado
HOG000268,5560,4098,0,0.66,3670,18.9,8.0,8.8,9.6,18.1,15.3,11.1,32.8,102255,0,378,656,0.0,1,3,2,57,2,10,32.4,427217,propiedad,superior,ocupado
HOG000269,700,922,0,1.1,770,54.6,35.7,3.0,12.3,3.0,4.1,7.5,0.0,0,6251,15366,163,51.9,3,1,0,65,1,2,1.4,-27747,propiedad,superior,parado
HOG000270,2157,1884,2873,0.89,1920,43.5,19.7,14.8,10.4,1.3,6.7,10.9,0.0,0,9122,6037,1234,32.9,6,2,3,20,4,4,19.5,85118,propiedad,medio,ocupado
